zona_urbano_rural,nivel_educativo,nivel_socioeconomico,ingreso_total_hogar,edad_persona,genero,autoidentidad_indigena,tipo_hogar,total_personas_hogar,participa_fuerza_trabajo,pobreza_multidimensional,pobreza_ingreso,codigo_comuna,nombre_comuna,representatividad
1,1,2,1858758.0,9,1,0,4,5,,0.0,3.0,8110,Talcahuano,87
1,1,2,1713000.0,9,1,0,3,4,,0.0,3.0,8110,Talcahuano,75
1,1,1,485118.0,9,2,0,3,4,,0.0,2.0,8110,Talcahuano,109
1,1,2,1634942.0,9,2,0,5,6,,0.0,3.0,8110,Talcahuano,91
1,1,2,905799.0,9,1,0,2,5,,1.0,3.0,8110,Talcahuano,68
2,1,4,1285972.0,9,2,0,3,6,,1.0,3.0,8110,Talcahuano,8
1,1,2,2350000.0,9,2,0,3,5,,0.0,3.0,8110,Talcahuano,88
1,1,1,573911.0,9,1,0,2,4,,0.0,3.0,8110,Talcahuano,82
1,1,3,2575861.0,10,2,0,5,5,,0.0,3.0,8110,Talcahuano,114
2,1,4,1912002.0,10,1,0,3,4,,0.0,3.0,8110,Talcahuano,13
1,1,3,1535667.0,10,1,0,4,5,,1.0,3.0,8110,Talcahuano,116
1,1,1,1829458.0,10,1,0,5,6,,0.0,3.0,8110,Talcahuano,75
1,1,2,1867852.0,10,1,0,4,9,,0.0,3.0,8110,Talcahuano,101
1,1,2,940740.0,10,1,0,2,5,,0.0,3.0,8110,Talcahuano,64
1,1,2,1366229.0,10,1,0,4,6,,1.0,3.0,8110,Talcahuano,86
1,1,1,1374257.0,10,2,0,3,3,,0.0,3.0,8110,Talcahuano,88
2,1,4,3685334.0,10,2,1,5,4,,1.0,3.0,8110,Talcahuano,8
1,1,2,750000.0,10,1,0,2,4,,0.0,3.0,8110,Talcahuano,72
1,1,1,1587916.0,11,2,0,3,4,,0.0,3.0,8110,Talcahuano,72
1,1,1,1468949.0,11,1,0,3,6,,0.0,3.0,8110,Talcahuano,72
1,1,2,2376166.0,11,1,0,5,5,,0.0,3.0,8110,Talcahuano,88
1,1,1,1100000.0,11,1,1,4,4,,1.0,3.0,8110,Talcahuano,74
1,1,1,475000.0,11,2,0,2,4,,0.0,2.0,8110,Talcahuano,65
1,1,1,647402.0,11,1,0,2,4,,1.0,3.0,8110,Talcahuano,59
1,1,2,856386.0,11,2,0,3,4,,0.0,3.0,8110,Talcahuano,94
1,1,2,1339273.0,11,2,0,2,4,,0.0,3.0,8110,Talcahuano,69
1,1,2,650000.0,11,2,1,2,3,,0.0,3.0,8110,Talcahuano,73
1,1,2,2900000.0,11,2,0,3,4,,0.0,3.0,8110,Talcahuano,82
1,1,1,1518333.0,11,1,1,2,4,,0.0,3.0,8110,Talcahuano,58
1,1,1,882693.0,11,1,0,3,4,,0.0,3.0,8110,Talcahuano,76
1,1,2,2574167.0,11,2,0,3,5,,0.0,3.0,8110,Talcahuano,86
1,1,1,495926.0,11,2,0,2,4,,0.0,2.0,8110,Talcahuano,74
1,1,1,1513800.0,11,1,0,4,3,,1.0,3.0,8110,Talcahuano,64
1,1,2,2530000.0,11,1,0,5,5,,0.0,3.0,8110,Talcahuano,77
1,1,3,2878333.0,11,2,0,3,3,,0.0,3.0,8110,Talcahuano,190
1,1,1,1628834.0,11,1,1,4,5,,0.0,3.0,8110,Talcahuano,65
1,1,1,1500583.0,11,2,0,5,6,,0.0,3.0,8110,Talcahuano,85
1,1,2,2500000.0,11,2,0,4,5,,0.0,3.0,8110,Talcahuano,101
1,1,1,865949.0,11,1,0,4,4,,0.0,3.0,8110,Talcahuano,69
2,1,4,1285972.0,11,2,0,3,6,,1.0,3.0,8110,Talcahuano,8
1,1,2,622636.0,12,2,0,3,4,,0.0,3.0,8110,Talcahuano,93
1,1,2,1830000.0,12,2,0,3,4,,0.0,3.0,8110,Talcahuano,90
1,1,3,1581571.0,12,2,0,3,5,,0.0,3.0,8110,Talcahuano,167
1,1,1,416256.0,12,2,0,2,3,,0.0,2.0,8110,Talcahuano,98
1,1,1,1797422.0,12,1,0,5,4,,0.0,3.0,8110,Talcahuano,67
1,1,1,1068595.0,12,2,0,2,3,,0.0,3.0,8110,Talcahuano,71
1,1,1,1638474.0,12,1,0,3,5,,0.0,3.0,8110,Talcahuano,68
1,1,1,1185611.0,12,2,0,2,5,,0.0,3.0,8110,Talcahuano,79
1,1,3,2575861.0,12,1,0,5,5,,0.0,3.0,8110,Talcahuano,114
1,1,2,1183755.0,12,2,0,3,3,,0.0,3.0,8110,Talcahuano,93
1,1,1,1113650.0,12,2,1,3,4,,0.0,3.0,8110,Talcahuano,74
1,1,2,940740.0,12,1,0,2,5,,0.0,3.0,8110,Talcahuano,64
1,1,1,768422.0,12,1,0,2,3,,0.0,3.0,8110,Talcahuano,60
1,1,2,961780.0,12,1,0,2,3,,0.0,3.0,8110,Talcahuano,81
1,1,2,3833334.0,12,1,0,3,5,,0.0,3.0,8110,Talcahuano,106
1,1,2,973935.0,12,2,0,3,4,,0.0,3.0,8110,Talcahuano,86
1,1,2,1459586.0,12,1,0,3,5,,0.0,3.0,8110,Talcahuano,95
1,1,1,1070000.0,12,1,0,2,5,,0.0,3.0,8110,Talcahuano,88
1,1,1,2300000.0,12,1,0,3,5,,0.0,3.0,8110,Talcahuano,93
1,1,2,1252250.0,12,1,0,3,6,,1.0,3.0,8110,Talcahuano,75
1,1,1,1468949.0,13,1,0,3,6,,0.0,3.0,8110,Talcahuano,72
1,1,1,1304298.0,13,1,0,5,6,,0.0,3.0,8110,Talcahuano,74
1,1,1,647402.0,13,1,0,2,4,,1.0,3.0,8110,Talcahuano,60
1,1,3,3684167.0,13,1,0,3,3,,0.0,3.0,8110,Talcahuano,107
1,1,2,1577167.0,13,1,0,3,5,,0.0,3.0,8110,Talcahuano,80
1,1,2,739556.0,13,1,0,3,3,,0.0,3.0,8110,Talcahuano,51
1,1,1,1518333.0,13,1,1,2,4,,0.0,3.0,8110,Talcahuano,58
1,2,1,757144.0,13,2,0,2,2,,0.0,3.0,8110,Talcahuano,74
1,1,2,866393.0,13,1,0,2,3,,0.0,3.0,8110,Talcahuano,63
1,2,1,1011771.0,13,2,0,3,4,,0.0,3.0,8110,Talcahuano,69
1,2,2,930000.0,13,2,0,2,4,,0.0,3.0,8110,Talcahuano,77
1,1,2,1366666.0,13,1,0,3,5,,0.0,3.0,8110,Talcahuano,67
1,1,1,1917500.0,13,2,0,5,5,,1.0,3.0,8110,Talcahuano,78
1,1,2,1165996.0,13,2,0,2,3,,0.0,3.0,8110,Talcahuano,81
1,1,2,833785.0,13,2,0,4,5,,1.0,3.0,8110,Talcahuano,71
1,1,1,1306105.0,13,1,0,3,4,,0.0,3.0,8110,Talcahuano,101
1,1,2,905799.0,13,2,0,2,5,,1.0,3.0,8110,Talcahuano,68
1,1,1,1739504.0,13,1,0,5,7,,0.0,3.0,8110,Talcahuano,73
1,1,1,1050000.0,13,1,0,2,3,,0.0,3.0,8110,Talcahuano,76
1,3,2,1600000.0,14,1,0,3,4,,1.0,3.0,8110,Talcahuano,94
1,2,2,677826.0,14,2,0,2,2,,0.0,3.0,8110,Talcahuano,85
1,3,1,1068595.0,14,2,0,2,3,,0.0,3.0,8110,Talcahuano,71
1,2,2,2900000.0,14,2,0,3,4,,0.0,3.0,8110,Talcahuano,82
1,3,1,1829458.0,14,1,0,5,6,,0.0,3.0,8110,Talcahuano,74
1,3,2,1577167.0,14,1,0,3,5,,0.0,3.0,8110,Talcahuano,81
1,2,2,799536.0,14,2,0,3,3,,0.0,3.0,8110,Talcahuano,71
1,2,1,1053559.0,14,1,0,3,5,,1.0,3.0,8110,Talcahuano,66
1,3,1,850000.0,14,1,0,2,5,,0.0,3.0,8110,Talcahuano,57
1,3,1,850000.0,14,1,0,2,5,,0.0,3.0,8110,Talcahuano,56
1,3,2,1035193.0,14,1,0,2,3,,0.0,3.0,8110,Talcahuano,90
1,2,1,616386.0,14,2,1,3,4,,0.0,3.0,8110,Talcahuano,65
1,3,3,1590833.0,14,1,0,2,2,,0.0,3.0,8110,Talcahuano,126
1,3,2,833561.0,14,1,0,2,4,,0.0,3.0,8110,Talcahuano,67
1,2,3,3355833.0,14,1,0,5,6,,0.0,3.0,8110,Talcahuano,108
1,4,1,2191666.0,14,1,0,3,3,,0.0,3.0,8110,Talcahuano,67
1,3,2,1443656.0,14,1,0,4,3,,0.0,3.0,8110,Talcahuano,66
1,4,1,2094829.0,14,1,0,4,4,,0.0,3.0,8110,Talcahuano,73
1,2,2,1674564.0,14,1,0,4,5,,0.0,3.0,8110,Talcahuano,77
1,3,3,1114266.0,14,2,0,2,2,,0.0,3.0,8110,Talcahuano,376
1,3,2,1650000.0,15,1,0,3,7,3.0,1.0,3.0,8110,Talcahuano,87
1,3,1,1546667.0,15,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,72
1,3,1,2788289.0,15,2,0,3,6,3.0,0.0,3.0,8110,Talcahuano,86
1,3,2,991635.0,15,2,0,2,4,3.0,0.0,3.0,8110,Talcahuano,76
1,3,2,1909000.0,15,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,97
1,3,2,880000.0,15,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,86
1,3,2,1319316.0,15,2,0,5,5,3.0,0.0,3.0,8110,Talcahuano,79
1,3,2,1370000.0,15,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,92
2,3,4,2144166.0,15,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,12
2,3,4,1912002.0,15,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,13
1,3,3,1750000.0,15,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,127
1,3,3,1750000.0,15,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,126
1,2,2,984257.0,15,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,83
1,3,2,300000.0,15,1,0,2,2,3.0,0.0,2.0,8110,Talcahuano,70
1,2,1,1507546.0,15,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,83
1,4,2,1366229.0,15,1,0,4,6,3.0,1.0,3.0,8110,Talcahuano,86
1,4,1,616386.0,15,1,1,3,4,3.0,0.0,3.0,8110,Talcahuano,65
1,3,2,2180000.0,15,2,1,3,5,3.0,0.0,3.0,8110,Talcahuano,90
1,3,2,1366666.0,15,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,66
1,4,2,1177221.0,15,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,101
1,3,2,833785.0,15,2,0,4,5,3.0,1.0,3.0,8110,Talcahuano,71
1,3,2,1069437.0,15,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,84
1,0,2,430000.0,15,2,0,2,4,3.0,1.0,2.0,8110,Talcahuano,71
1,3,2,1459586.0,15,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,95
1,3,1,1739504.0,15,1,0,5,7,3.0,0.0,3.0,8110,Talcahuano,73
1,3,1,1365614.0,15,1,0,5,5,3.0,0.0,3.0,8110,Talcahuano,76
1,4,1,2457000.0,15,1,0,5,5,3.0,0.0,3.0,8110,Talcahuano,85
1,3,1,1380074.0,16,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,68
1,5,1,1100000.0,16,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,92
1,3,1,868422.0,16,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,70
1,3,2,548557.0,16,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,96
1,3,2,1016618.0,16,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,98
1,3,1,1053559.0,16,1,0,3,5,3.0,1.0,3.0,8110,Talcahuano,65
1,4,1,1083478.0,16,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,72
1,3,2,1617500.0,16,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,94
1,3,1,1227948.0,16,2,0,5,5,3.0,0.0,3.0,8110,Talcahuano,71
1,3,2,401500.0,16,1,0,2,2,3.0,0.0,3.0,8110,Talcahuano,66
1,3,2,700000.0,16,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,84
1,3,1,1239636.0,16,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,82
1,3,3,3355833.0,16,2,0,5,6,3.0,0.0,3.0,8110,Talcahuano,108
1,4,2,521998.0,16,1,0,2,4,3.0,0.0,2.0,8110,Talcahuano,80
1,2,2,833785.0,16,1,0,4,5,3.0,1.0,3.0,8110,Talcahuano,71
1,4,1,1070000.0,16,2,0,2,5,3.0,0.0,3.0,8110,Talcahuano,87
1,3,1,559442.0,16,2,0,2,4,3.0,0.0,2.0,8110,Talcahuano,71
1,3,1,1739504.0,16,1,0,5,7,3.0,0.0,3.0,8110,Talcahuano,73
2,4,4,1285972.0,16,1,0,3,6,3.0,1.0,3.0,8110,Talcahuano,8
1,3,2,2350000.0,16,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,89
1,5,2,807083.0,17,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,92
1,3,1,838219.0,17,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,78
1,5,1,729360.0,17,2,0,5,3,3.0,1.0,3.0,8110,Talcahuano,72
1,3,3,2394500.0,17,1,0,2,2,2.0,0.0,3.0,8110,Talcahuano,115
1,5,2,1600000.0,17,2,0,3,4,3.0,1.0,3.0,8110,Talcahuano,94
1,5,1,756615.0,17,1,1,3,4,3.0,0.0,3.0,8110,Talcahuano,115
1,3,1,1338727.0,17,2,1,4,6,3.0,1.0,3.0,8110,Talcahuano,103
1,0,1,870952.0,17,1,0,4,3,3.0,1.0,3.0,8110,Talcahuano,57
1,4,1,1304298.0,17,1,0,5,6,3.0,0.0,3.0,8110,Talcahuano,75
1,3,1,1185611.0,17,1,0,2,5,3.0,0.0,3.0,8110,Talcahuano,79
1,2,3,220103.0,17,1,0,3,4,3.0,1.0,1.0,8110,Talcahuano,127
1,4,2,856386.0,17,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,94
1,5,1,1560434.0,17,2,0,5,4,3.0,0.0,3.0,8110,Talcahuano,70
1,5,2,650000.0,17,1,1,2,3,1.0,0.0,3.0,8110,Talcahuano,73
1,5,2,1370000.0,17,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,92
1,4,1,1507546.0,17,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,82
1,3,3,3234060.0,17,1,0,4,4,3.0,0.0,3.0,8110,Talcahuano,115
1,3,2,1166504.0,17,2,0,4,3,3.0,0.0,3.0,8110,Talcahuano,76
1,3,1,1011771.0,17,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,69
1,5,2,2810000.0,17,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,104
1,6,2,521998.0,17,2,0,2,4,3.0,0.0,2.0,8110,Talcahuano,80
1,5,2,704894.0,17,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,103
1,4,1,708642.0,17,2,0,3,6,3.0,0.0,2.0,8110,Talcahuano,108
1,5,1,573911.0,17,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,83
1,3,2,1505517.0,17,1,0,4,5,3.0,0.0,3.0,8110,Talcahuano,77
1,9,3,3134333.0,18,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,135
1,6,2,925294.0,18,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,108
1,3,2,1482433.0,18,1,0,3,4,2.0,0.0,3.0,8110,Talcahuano,89
1,5,1,394437.0,18,2,0,2,2,3.0,1.0,3.0,8110,Talcahuano,70
1,5,1,1546667.0,18,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,73
1,9,1,2788289.0,18,1,0,3,6,3.0,0.0,3.0,8110,Talcahuano,87
1,7,2,1339273.0,18,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,69
1,4,1,477144.0,18,2,0,2,2,2.0,1.0,3.0,8110,Talcahuano,83
1,7,2,593627.0,18,2,0,2,2,3.0,0.0,3.0,8110,Talcahuano,71
1,5,1,1350000.0,18,1,0,5,4,3.0,0.0,3.0,8110,Talcahuano,71
1,9,1,850000.0,18,1,0,2,5,3.0,0.0,3.0,8110,Talcahuano,56
1,5,1,1113650.0,18,1,1,3,4,1.0,0.0,3.0,8110,Talcahuano,74
1,9,3,130000.0,18,2,0,6,2,3.0,0.0,1.0,8110,Talcahuano,123
1,5,2,940740.0,18,2,0,2,5,3.0,0.0,3.0,8110,Talcahuano,64
1,9,2,887140.0,18,2,1,3,3,3.0,0.0,3.0,8110,Talcahuano,103
1,7,2,700000.0,18,2,0,2,4,3.0,0.0,3.0,8110,Talcahuano,84
1,5,2,930000.0,18,2,0,2,4,3.0,0.0,3.0,8110,Talcahuano,77
1,6,1,495926.0,18,1,0,2,4,2.0,0.0,2.0,8110,Talcahuano,74
1,4,1,1318629.0,18,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,56
1,5,2,1366666.0,18,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,67
1,3,1,2750000.0,18,1,0,5,6,3.0,0.0,3.0,8110,Talcahuano,75
1,6,2,521998.0,18,1,0,2,4,3.0,0.0,2.0,8110,Talcahuano,80
1,6,1,504750.0,18,2,0,2,2,3.0,0.0,3.0,8110,Talcahuano,63
1,5,2,430000.0,18,1,0,2,4,3.0,1.0,2.0,8110,Talcahuano,71
1,5,3,2520000.0,18,1,0,2,2,3.0,0.0,3.0,8110,Talcahuano,149
1,6,2,905799.0,18,2,0,2,5,3.0,1.0,3.0,8110,Talcahuano,69
1,5,1,1101667.0,18,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,89
1,5,2,1500000.0,18,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,84
1,9,2,1379167.0,19,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,86
1,9,2,1650000.0,19,2,0,3,7,3.0,1.0,3.0,8110,Talcahuano,86
1,9,2,1596560.0,19,1,0,2,2,1.0,0.0,3.0,8110,Talcahuano,82
1,9,2,1715000.0,19,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,81
1,7,2,976667.0,19,2,0,3,3,2.0,0.0,3.0,8110,Talcahuano,138
1,0,2,400000.0,19,1,0,3,3,3.0,0.0,2.0,8110,Talcahuano,84
1,9,1,733917.0,19,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,84
1,3,1,770826.0,19,2,0,5,6,2.0,0.0,3.0,8110,Talcahuano,106
1,9,1,629721.0,19,2,0,2,2,3.0,0.0,3.0,8110,Talcahuano,77
1,9,2,530000.0,19,1,0,2,2,3.0,0.0,3.0,8110,Talcahuano,65
1,9,1,1006667.0,19,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,61
1,5,2,1867852.0,19,2,0,4,9,3.0,0.0,3.0,8110,Talcahuano,100
1,9,2,1035193.0,19,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,91
1,9,1,1252531.0,19,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,74
1,9,2,1722118.0,19,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,65
1,5,2,936272.0,19,1,0,2,3,2.0,0.0,3.0,8110,Talcahuano,62
1,9,1,797344.0,19,1,1,1,1,1.0,0.0,3.0,8110,Talcahuano,57
1,9,2,833561.0,19,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,68
1,9,2,833561.0,19,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,68
1,5,2,1200000.0,19,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,77
1,5,1,732921.0,19,2,0,6,2,2.0,0.0,3.0,8110,Talcahuano,71
1,9,1,850000.0,19,2,0,2,2,3.0,0.0,3.0,8110,Talcahuano,68
1,5,2,1736667.0,19,1,0,5,5,3.0,0.0,3.0,8110,Talcahuano,97
1,7,1,2330103.0,19,2,0,3,4,1.0,0.0,3.0,8110,Talcahuano,71
2,5,4,1300000.0,19,2,0,3,2,2.0,1.0,3.0,8110,Talcahuano,12
1,9,2,750000.0,19,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,72
1,5,2,2028333.0,20,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,94
1,5,1,455000.0,20,2,0,2,2,3.0,1.0,3.0,8110,Talcahuano,55
1,9,1,1185611.0,20,1,0,2,5,3.0,0.0,3.0,8110,Talcahuano,79
1,9,1,1380074.0,20,2,0,2,4,1.0,0.0,3.0,8110,Talcahuano,68
1,7,2,914194.0,20,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,82
1,7,2,1142457.0,20,2,0,4,4,1.0,0.0,3.0,8110,Talcahuano,85
1,5,2,521500.0,20,1,0,2,3,1.0,0.0,3.0,8110,Talcahuano,62
1,9,1,1083478.0,20,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,72
1,5,1,300000.0,20,1,0,2,2,3.0,0.0,2.0,8110,Talcahuano,81
1,9,2,1950000.0,20,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,93
1,9,2,1950000.0,20,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,93
1,9,1,1239636.0,20,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,82
1,7,2,2180000.0,20,2,1,3,5,3.0,0.0,3.0,8110,Talcahuano,90
1,3,1,1318629.0,20,1,0,3,4,1.0,0.0,3.0,8110,Talcahuano,56
1,9,2,916920.0,20,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,82
1,5,2,1200000.0,20,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,77
1,5,3,1400000.0,20,1,0,3,4,1.0,1.0,3.0,8110,Talcahuano,129
1,9,2,1100000.0,20,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,85
1,5,1,1070000.0,20,1,0,2,5,1.0,0.0,3.0,8110,Talcahuano,87
1,5,1,2300000.0,20,2,0,3,5,1.0,0.0,3.0,8110,Talcahuano,93
1,5,1,2300000.0,20,2,0,3,5,3.0,0.0,3.0,8110,Talcahuano,94
1,9,2,1634942.0,20,2,0,5,6,3.0,0.0,3.0,8110,Talcahuano,92
1,5,1,1241667.0,20,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,73
1,5,1,559442.0,20,2,0,2,4,3.0,0.0,2.0,8110,Talcahuano,71
1,9,1,1628834.0,20,1,1,4,5,1.0,0.0,3.0,8110,Talcahuano,65
2,5,4,523917.0,20,2,0,2,2,3.0,1.0,3.0,8110,Talcahuano,6
1,9,2,1454085.0,20,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,74
1,9,2,3535500.0,20,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,77
1,9,2,2250000.0,21,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,92
1,9,2,622636.0,21,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,94
1,9,2,2700000.0,21,1,0,3,3,3.0,0.0,3.0,8110,Talcahuano,85
1,9,1,1338727.0,21,2,1,4,6,2.0,1.0,3.0,8110,Talcahuano,104
1,7,1,1304298.0,21,1,1,5,6,1.0,0.0,3.0,8110,Talcahuano,74
1,9,1,1443397.0,21,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,90
1,9,1,2788289.0,21,1,0,3,6,3.0,0.0,3.0,8110,Talcahuano,86
1,5,2,991635.0,21,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,76
1,7,2,1339273.0,21,1,1,2,4,1.0,0.0,3.0,8110,Talcahuano,69
1,5,2,2449430.0,21,1,0,4,5,2.0,0.0,3.0,8110,Talcahuano,85
2,7,4,2144166.0,21,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,13
1,7,2,577736.0,21,1,1,2,3,1.0,0.0,3.0,8110,Talcahuano,133
1,3,2,735917.0,21,1,1,2,2,3.0,1.0,3.0,8110,Talcahuano,98
1,5,2,842500.0,21,1,0,3,3,2.0,0.0,3.0,8110,Talcahuano,91
1,9,2,1617500.0,21,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,93
1,3,1,724887.0,21,1,0,2,2,1.0,0.0,3.0,8110,Talcahuano,57
1,9,3,130000.0,21,1,0,6,2,3.0,0.0,1.0,8110,Talcahuano,123
1,9,2,940740.0,21,2,0,2,5,3.0,0.0,3.0,8110,Talcahuano,64
1,5,2,1309820.0,21,2,0,5,4,2.0,0.0,3.0,8110,Talcahuano,70
1,7,2,1722118.0,21,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,65
1,9,2,1008816.0,21,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,87
1,3,2,930000.0,21,1,0,2,4,3.0,0.0,3.0,8110,Talcahuano,77
1,9,2,2300000.0,21,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,88
1,9,2,827000.0,21,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,82
1,9,1,662700.0,21,2,1,2,2,3.0,0.0,3.0,8110,Talcahuano,49
1,7,2,970816.0,21,2,0,3,4,1.0,0.0,3.0,8110,Talcahuano,108
1,5,2,12000.0,21,1,0,3,3,3.0,0.0,1.0,8110,Talcahuano,87
1,9,1,485118.0,21,1,0,3,4,3.0,0.0,2.0,8110,Talcahuano,109
1,9,2,807600.0,21,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,86
1,5,1,904393.0,21,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,69
1,9,1,1093194.0,21,2,0,4,4,3.0,0.0,3.0,8110,Talcahuano,73
1,5,1,559442.0,21,2,0,2,4,1.0,0.0,2.0,8110,Talcahuano,71
1,9,2,1231667.0,21,2,0,4,6,3.0,0.0,3.0,8110,Talcahuano,89
1,9,2,905799.0,21,1,0,2,5,3.0,1.0,3.0,8110,Talcahuano,69
1,9,2,1342387.0,21,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,78
1,7,2,941318.0,21,1,1,2,2,3.0,0.0,3.0,8110,Talcahuano,77
1,9,3,150000.0,21,1,0,2,2,3.0,0.0,1.0,8110,Talcahuano,110
1,9,3,3134333.0,22,2,0,3,4,3.0,0.0,3.0,8110,Talcahuano,135
1,9,2,1302441.0,22,1,0,2,2,1.0,0.0,3.0,8110,Talcahuano,46
1,9,2,1715000.0,22,1,0,3,5,3.0,0.0,3.0,8110,Talcahuano,81
1,7,2,1506000.0,22,2,0,2,3,1.0,0.0,3.0,8110,Talcahuano,79
1,4,1,1486029.0,22,2,0,5,5,1.0,1.0,3.0,8110,Talcahuano,119
1,9,1,1338727.0,22,2,1,4,6,3.0,1.0,3.0,8110,Talcahuano,103
1,9,1,475000.0,22,1,0,2,4,2.0,0.0,2.0,8110,Talcahuano,65
1,6,3,220103.0,22,1,0,3,4,2.0,1.0,1.0,8110,Talcahuano,128
1,9,1,868422.0,22,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,70
1,9,1,1924750.0,22,2,0,3,4,1.0,0.0,3.0,8110,Talcahuano,79
1,9,3,2427000.0,22,2,0,3,3,3.0,0.0,3.0,8110,Talcahuano,112
1,0,2,657935.0,22,1,0,2,3,3.0,0.0,3.0,8110,Talcahuano,73
1,9,2,731667.0,22,2,0,2,2,3.0,0.0,3.0,8110,Talcahuano,88
1,9,2,204310.0,22,2,0,2,2,3.0,0.0,1.0,8110,Talcahuano,81
1,9,2,1008816.0,22,1,0,3,4,3.0,0.0,3.0,8110,Talcahuano,87
1,9,2,1187244.0,22,2,0,4,3,3.0,0.0,3.0,8110,Talcahuano,69
1,7,2,2180000.0,22,2,1,3,5,3.0,0.0,3.0,8110,Talcahuano,90
1,9,2,1038921.0,22,2,0,2,3,3.0,0.0,3.0,8110,Talcahuano,84
1,5,1,1539750.0,22,1,0,3,3,1.0,0.0,3.0,8110,Talcahuano,71
1,6,1,1671133.0,22,1,0,5,3,1.0,0.0,3.0,8110,Talcahuano,66
